designation                 , ra                   , dec                 , phot_g_mean_mag, bp_rp       , parallax           , l                     , b
Gaia DR3 2334271917437989504, 359.2842645935532    , -26.62334481        ,       5.747822 , 1.6178827   , 3.4964727907586592 ,  32.228531194730586   , -77.88641869
Gaia DR3 6421518377211390208, 285.87336744757323   , -68.75560683        ,       5.74824  , 0.70996714  , 19.202155301403558 , 326.72144477105024    , -26.22850709
Gaia DR3 3219847066672970368,  86.64512552932929   , 1.167566977088821   ,       5.7483845, 0.9132886   , 23.571371902224232 , 204.31771508693578    , -13.83755421
Gaia DR3 131483276941461888 ,  37.20172147073944   , 29.93207572910548   ,       5.748618 , 0.77228355  ,                    , 146.88393967481326    , -28.37163724
Gaia DR3 5301526180710800512, 133.45264754209023   , -60.35386653        ,       5.749035 , -0.094223976, 2.219025139602055  , 277.3215186734016     , -9.918453613
Gaia DR3 4315051937466612608, 294.21859853168024   , 11.27320865723358   ,       5.749049 , 1.0483656   , 3.217021247373117  ,  48.177733657778184   , -4.747743194
Gaia DR3 2627145187596080512, 332.6409274763879    , -4.266840375        ,       5.7496624, 1.1068864   , 10.395707771792683 ,  56.50815672          , -45.36733989
Gaia DR3 5587229982219281152, 114.68286925912443   , -36.49680797        ,       5.749745 , -0.20036697 , 2.7890236382983447 , 250.46365329912385    , -7.158582305
Gaia DR3 3597252336961322880, 181.3958845233057    , -5.845872855        ,       5.7501225, 2.2878046   , 2.990443667180628  , 282.6572486349467     , 55.21058030330063
Gaia DR3 2205409704422713856, 336.4457465427003    , 63.32832333188931   ,       5.7502794, 2.5749683   , 3.523224411021567  , 107.41939449933614    , 4.931777215780816
Gaia DR3 4272520186301478784, 279.39990644626306   , -0.309568028        ,       5.750303 , 0.11377478  , 6.073934748213145  ,  31.077121311147327   , 2.9371927501512474
Gaia DR3 5833084905412098816, 239.02428174313732   , -60.48281218        ,       5.750317 , 0.09545517  , 14.371144454442367 , 323.8443909626386     , -5.34272173
Gaia DR3 6617682865193265536, 330.2093461918356    , -28.45373809        ,       5.751    , -0.05530882 , 3.808697352        ,  20.697106293136837   , -52.44514709
Gaia DR3 3204585226803914368,  68.15655502745197   , -3.209612129        ,       5.751262 , -0.15768147 , 5.895790487620343  , 198.62282077423478    , -32.10176163
Gaia DR3 6691059392150532992, 299.04423472288204   , -38.32663906        ,       5.7512817, 2.2119403   , 2.3878512166994863 ,   1.958393922729893   , -28.51472204
Gaia DR3 4077625187657388800, 279.6279643195617    , -23.5049867         ,       5.7514873, 0.01810503  , 4.534682037840739  ,  10.470179477834591   , -7.807949428
Gaia DR3 3528976341368900096, 190.3159322484771    , -13.01386279        ,       5.751549 , 0.5669403   , 12.26884386444608  , 299.0922577894896     , 49.78202054280456
Gaia DR3 5715828827844397056, 117.52357753824197   , -19.52351884        ,       5.7517166, 1.3691092   , 2.3468725700221014 , 236.94573605503442    , 3.4375891379014094
Gaia DR3 1460868357627586432, 196.97327882275843   , 27.555677663564147  ,       5.7519093, 1.5002103   , 6.929334078391535  ,  40.545615323262936   , 86.32105717211243
Gaia DR3 3313401212547037824,  68.75984011657683   , 17.20122001230962   ,       5.7519455, 2.3982186   , 3.3502847985159216 , 180.2539517753107     , -19.98613349
Gaia DR3 66798496781121792  ,  56.47708455753871   , 24.55430537374798   ,       5.752026 , -0.02298975 , 7.3052753639807255 , 166.0496527755793     , -23.36344404
Gaia DR3 6852175538254042752, 300.34940223658106   , -22.73736591        ,       5.7520456, 1.115252    , 8.499757856458032  ,  19.037716588162247   , -25.01970687
Gaia DR3 3961830154846485760, 192.3222409082568    , 27.552474664136554  ,       5.7520566, 0.067370415 , 11.861538697481041 , 171.1737005125814     , 89.36147889647083
Gaia DR3 2229060783650256512, 354.8379071218525    , 74.00262970902597   ,       5.752431 , 1.0492501   , 10.052464700239145 , 117.93435981086202    , 11.834414103924082
Gaia DR3 3119767422371452800, 100.27263199089745   , 0.4952968742617933  ,       5.752477 , -0.09634161 , 2.9287310388276544 , 211.31072096050744    , -2.076005519
Gaia DR3 3528976341368899712, 190.31701388087563   , -13.01486542        ,       5.7526765, 0.62038755  , 13.89493811841558  , 299.09398178865024    , 49.78108424243276
Gaia DR3 2458737836293170048,  21.944730409404304  , -10.90150802        ,       5.752738 , 1.5413609   , 8.455744851076261  , 152.45304215554677    , -71.65881007
Gaia DR3 3127282137672357760, 100.77759965707243   , 3.033758398521551   ,       5.7528563, 1.4992886   , 4.544017263676118  , 209.2828203043479     , -0.467151736
Gaia DR3 364622695999065984 ,  13.367638761689703  , 37.41801960301692   ,       5.7530875, 1.2789779   , 8.402656108577519  , 123.37889082149992    , -25.45196634
Gaia DR3 4341925483417630080, 241.90154000422788   , -12.74552253        ,       5.7531447, 0.051974773 , 8.042425147        , 359.41292131082673    , 27.93157500867314
Gaia DR3 2169756798645092992, 314.10640440953034   , 50.728497646676914  ,       5.7531686, 0.4756956   , 19.42638642        ,  90.10006408378288    , 3.4841576660037035
Gaia DR3 6039768867764128896, 238.87737663605913   , -31.08352263        ,       5.7531953, 1.5262718   , 7.284613257521881  , 343.07571725006903    , 17.0903043
Gaia DR3 714079652021800320 , 138.8085004344982    , 34.63373116387167   ,       5.7533727, 1.0494552   , 8.843072309528903  , 189.72749973786472    , 43.55470611227549
Gaia DR3 2938343537022819584,  94.74571724569302   , -20.92559047        ,       5.753567 , -0.20202589 , 2.1925928181937686 , 228.50731220593326    , -16.27120507
Gaia DR3 3055514677265415424, 111.46331684094133   , -5.774972998        ,       5.753909 , 1.0681591   , 1.728886881        , 222.02363281467942    , 4.967231936587771
Gaia DR3 3138804160534756096, 114.14411698435494   , 5.862294878152529   ,       5.754037 , 0.7641463   , 24.08031496        , 212.8062437885198     , 12.69835293529406
Gaia DR3 1250431250935384960, 209.66215304481784   , 21.69601412116496   ,       5.7541013, 0.010216236 , 5.92601878         ,  17.01856438641767    , 73.78148935
Gaia DR3 4224018185779566208, 304.9304550646953    , -1.07836807         ,       5.754313 , 1.2397408   , 8.024777984083082  ,  42.40220808          , -20.05607874
Gaia DR3 5989988650636770944, 244.57269971477407   , -46.44983603        ,       5.754441 , 3.5753398   , 1.2532182164940373 , 335.7152413531826     , 2.8343585245141885
Gaia DR3 5230057856181118208, 155.11429001297583   , -72.1301403         ,       5.754673 , 2.712996    , 2.9547705498197265 , 291.8347847947476     , -12.5936663
Gaia DR3 3983578009511674240, 166.68356866906007   , 17.737247695185403  ,       5.7549343, 1.8822713   , 3.7234150536286146 , 228.69872284705005    , 64.11379502
Gaia DR3 1249218214732128640, 205.1684008370848    , 19.95582129876873   ,       5.754958 , 0.034893036 , 10.330814599095353 ,   3.079573844362051   , 76.64178336
Gaia DR3 5726982995343100928, 124.60104883936589   , -12.63656179        ,       5.7552195, 0.93622494  , 79.49527095617434  , 234.5678968456738     , 12.822466912686055
Gaia DR3 405336164170476672 ,  25.79626750235481   , 48.51674892720531   ,       5.7553086, 2.4354477   , 0.5043822538118993 , 131.70325793728088    , -13.47172469
Gaia DR3 6528770513817423104, 352.8626227212408    , -44.84368171        ,       5.7554855, 1.1586704   , 8.460747749277573  , 339.76001300781195    , -66.13985613
Gaia DR3 6236017021717925120, 240.97790504483729   , -24.72628966        ,       5.75616  , 1.5536113   , 5.8986153162348565 , 349.12068611219894    , 20.42282822469406
Gaia DR3 53112944270520832  ,  61.33523408583346   , 22.008324337407693  ,       5.756682 , 0.8038416   , 59.472793108702625 , 171.4471407270888     , -22.09453809
Gaia DR3 5255870712734219648, 150.70578586443781   , -62.15665071        ,       5.756836 , 1.8574758   , 0.8502895677207662 , 284.57856841788697    , -5.453319087
Gaia DR3 2810459511390830976, 349.1996572046913    , 10.599009270065922  ,       5.756967 , 3.9452577   , 4.138362939805625  ,  88.44534791841497    , -45.84025173
Gaia DR3 2206895488230107776, 342.8451766          , 61.696932196602305  ,       5.757996 , 0.9684949   , 14.06681224780508  , 109.2032228498476     , 2.067886088827965
Gaia DR3 870408558858235008 , 108.10981350998176   , 24.128390872573934  ,       5.758055 , 0.52474594  , 9.205477841936265  , 193.2133185942402     , 15.112995629562754
Gaia DR3 2428341184508675456,   3.727239689        , -9.569605856        ,       5.758081 , -0.10453987 , 9.190048372        ,  95.06361898          , -70.43885873
Gaia DR3 5618420137803146240, 113.57981524660254   , -23.47494871        ,       5.758239 , 0.59349394  , 32.79186348607459  , 238.55930915382072    , -1.707138918
Gaia DR3 4597175424176955008, 265.7554989522247    , 29.652851305466935  ,       5.758384 , 2.9105663   , 2.722434377        ,  54.22786077678007    , 26.940652192115632
Gaia DR3 6093066628770287104, 216.79967756364022   , -46.13458698        ,       5.7583985, 0.40384007  , 20.606524603925706 , 319.74738637428965    , 13.587139312927409
Gaia DR3 650159265042048    ,  46.15872572707686   , 1.8636040728799033  ,       5.7584205, 1.2083216   ,                    , 176.17459650537404    , -46.77274
Gaia DR3 4270573397890617856, 274.2213332810744    , -3.008618802        ,       5.758917 , 1.0879393   , 9.228856564782761  ,  26.28211902          , 6.289573677254997
Gaia DR3 3679035317505913216, 194.9145101892268    , -3.811889811        ,       5.7590294, 0.26502848  , 13.324569358974443 , 306.9150708           , 58.99627228574354
Gaia DR3 1934280410573967744, 341.5434820055216    , 44.54619859126277   ,       5.759232 , 0.48450232  , 17.85945198853932  , 100.60416812078478    , -12.82710379
Gaia DR3 6609105300107179776, 342.8371993387952    , -29.53636606        ,       5.7595143, 1.0660734   , 10.519363507282339 ,  20.590265022314515   , -63.53747551
Gaia DR3 2604809296072674944, 343.36970155369846   , -11.61650462        ,       5.7595687, -0.09439325 , 5.500831467305155  ,  56.42294152363568    , -58.2806577
Gaia DR3 3120595698224445312,  98.81594550702363   , 0.8902120028088099  ,       5.7598104, 0.054712296 , 1.3020227350188782 , 210.29261605628278    , -3.191020526
Gaia DR3 6006670818989456896, 232.0554109575646    , -37.35868953        ,       5.759863 , 2.765644    , 2.8887781398033034 , 334.3942062976101     , 15.756060977606872
Gaia DR3 66222249609249664  ,  59.3598988          , 24.461902028414737  ,       5.7599316, 1.4947939   , 2.909936356178069  , 168.19483716236132    , -21.64250716
Gaia DR3 1981220898439832448, 330.4608541884468    , 52.88225960267729   ,       5.760108 , -0.13457966 , 2.985635707        ,  98.90773254          , -1.891622034
Gaia DR3 5740335189671721344, 142.9816669371546    , -10.37024759        ,       5.7601547, 1.3507872   , 8.792366101498287  , 243.78025339965345    , 28.821111698663827
Gaia DR3 2576836345872707712,  18.676574307133958  , 6.995033224         ,       5.760222 , 1.2036514   , 7.126645656        , 133.1401302           , -55.41485565
Gaia DR3 5616608829834868992, 111.3552388181545    , -25.21776526        ,       5.760267 , -0.10510874 , 2.232914281218447  , 239.12434071951358    , -4.319835377
Gaia DR3 3392848211916483456,  73.95896956660513   , 15.040215086297042  ,       5.760395 , -0.1012969  , 7.098346113        , 185.23772674157397    , -17.28121306
Gaia DR3 3679087681747231488, 195.14969115676405   , -3.368281298        ,       5.7604303, 1.2501445   , 9.646747581708857  , 307.4297455586417     , 59.42344195820353
Gaia DR3 5105133853288251392,  49.67204865586184   , -18.56007285        ,       5.7605176, 0.47635746  , 28.093843881208883 , 206.62393081196996    , -55.14544427
Gaia DR3 4524091573480285696, 278.8025657          , 18.203424146479605  ,       5.760543 , 0.036367416 , 6.198375243174543  ,  47.56336601103722    , 11.669072856011882
Gaia DR3 5253936465643812736, 158.55288080712106   , -60.98762921        ,       5.760732 , 1.5907483   , 4.639674696939512  , 287.0533619467042     , -2.419360527
Gaia DR3 1058848221743528064, 161.90284410967712   , 65.61646557301746   ,       5.7610083, 2.6932263   , 3.2226151832071905 , 141.0463394052669     , 46.91985357778452
Gaia DR3 547773055123810816 ,  48.57175963402927   , 74.24303294541919   ,       5.7610884, 2.480977    , 2.6138672627548325 , 132.33586627694035    , 14.040779522906192
Gaia DR3 2096524140211914368, 280.9005712111233    , 36.55686499571175   ,       5.761178 , 1.2056375   , 7.536268103655677  ,  65.74238172027201    , 17.21933193229725
Gaia DR3 3863041405912403712, 155.75179755679474   , 6.542204486671357   ,       5.761738 , 1.2543879   , 13.240942116875898 , 236.37232580856477    , 49.20910427527097
Gaia DR3 1780482957460615040, 327.89280141831136   , 19.82674256638625   ,       5.761835 , -0.14197206 , 6.373747788920636  ,  75.25222977841065    , -25.95705222
Gaia DR3 509717686388338816 ,  25.832437982088717  , 60.55127983307945   ,       5.76202  , 0.03789711  , 3.5725385482274086 , 129.2712910567524     , -1.680187889
Gaia DR3 5842244142152742144, 191.35732619850046   , -71.71135707        ,       5.76219  , 2.8655944   , 3.7054136609161703 , 302.45491347884314    , -8.845172349
Gaia DR3 2803936143261926272,  13.742732461992794  , 23.628138931773037  ,       5.7625556, 1.1443229   ,                    , 123.97669011788523    , -39.23644396
Gaia DR3 4698218854843681792,  29.921731138480457  , -66.06653138        ,       5.763099 , 1.3069296   , 7.163257515589911  , 292.3416208614847     , -49.63486076
Gaia DR3 1871257194353687552, 315.30357669801555   , 36.02598891296805   ,       5.7634697, 1.1144705   , 5.387001545943512  ,  79.51397653593533    , -6.774162613
Gaia DR3 4921421918602162688,   8.889088567969436  , -54.82209778        ,       5.763479 , 1.1977191   , 13.86046705856301  , 307.8311839786557     , -62.15482126
Gaia DR3 118591610481186688 ,  48.05941829716149   , 27.256886935373544  ,       5.763619 , -0.1258192  , 7.8671327424042135 , 157.67572170213055    , -25.95503739
Gaia DR3 4361337979679095168, 259.1780703053173    , -6.24501082         ,       5.7637157, 1.2736034   , 9.414140601        ,  15.900382197076556   , 17.80274874425232
Gaia DR3 2797786815246640256,   4.463567264237269  , 20.226947690244085  ,       5.7637362, 2.6247058   , 1.6905844392003986 , 112.3161410304993     , -41.95150308
Gaia DR3 1196116029359169536, 235.2463528812257    , 16.024515398930912  ,       5.763762 , 1.0729556   , 7.1382880787736624 ,  26.065187940998015   , 49.26055905481097
Gaia DR3 2886603749632817792,  91.76530034098246   , -34.31202308        ,       5.763813 , -0.092977524, 3.433718791        , 240.8347883           , -23.48380104
Gaia DR3 4434301983614947072, 250.16119838979262   , 4.219743301756353   ,       5.7639294, -0.006635666, 9.867580133586303  ,  20.815219197707133   , 30.866121628887925
Gaia DR3 1598002510156627456, 233.9873704019351    , 54.630503398450905  ,       5.764079 , 0.058218002 , 13.907736353066774 ,  87.08117006888531    , 49.45289336102485
Gaia DR3 2468126355628733184,  17.82210695         , -13.50326954        ,       5.764152 , 2.8660612   , 2.1690767939575326 , 142.7111137           , -75.60718693
Gaia DR3 6197699247642250368, 227.53038007169374   , -38.79260119        ,       5.764575 , 1.040226    , 6.831426988909127  , 330.48307008124465    , 16.548373589063882
Gaia DR3 5298681194376733312, 141.36238093903856   , -61.95023274        ,       5.7647185, 0.19509554  , 13.396344400497828 , 281.10782201866425    , -8.156687653
Gaia DR3 3164280807022847744, 115.19658888534282   , 13.771221577769092  ,       5.764905 , 1.5358968   , 3.5733019164295676 , 205.8884721915419     , 17.051810132716213
Gaia DR3 2081722205447961088, 304.0026276319744    , 45.57928128895278   ,       5.7650576, 0.5798731   , 29.28449291936389  ,  81.92434755787299    , 5.795897834279008
Gaia DR3 4503943469579629184, 280.96462055609265   , 10.901142845266667  ,       5.7654085, 2.1502166   , 3.4282272521722255 ,  41.82160021571142    , 6.611138596
Gaia DR3 4906784051581971200,  10.11468419994352   , -59.45262734        ,       5.766062 , 0.7356639   , 39.59120919706224  , 305.53679370213024    , -57.6200586
Gaia DR3 2980171639403283328,  74.75506947474696   , -16.37539633        ,       5.7661257, 0.6298113   , 23.57309068824107  , 215.96361838432554    , -32.05976875
Gaia DR3 1236929488664453376, 223.34694623244295   , 19.153760857444336  ,       5.7661414, 1.0409293   , 85.99323916198021  ,  23.550960740415146   , 60.93771662426125
Gaia DR3 4544568981106864128, 255.99194599045865   , 13.566843575312138  ,       5.7662086, 1.2219405   , 8.993829526442589  ,  33.49026176491608    , 29.86468027340406
Gaia DR3 613609096972935936 , 147.7583523428106    , 13.06620716721426   ,       5.7669787, 1.907033    , 3.2253211617397737 , 222.17746342561708    , 45.64546854536657
Gaia DR3 5275049837626917504, 117.42077381604983   , -66.1959753         ,       5.7672553, -0.039845467, 7.119133205246822  , 278.5162799999412     , -19.07972111
Gaia DR3 5321960810472050944, 128.96668651968724   , -50.96959813        ,       5.767693 , -0.15382671 , 6.702051076011502  , 268.2664673325318     , -6.176086294
Gaia DR3 4521598052916249984, 286.66025504289036   , 24.250849627163333  ,       5.767746 , 0.13964558  , 9.990699330524054  ,  56.30121988686152    , 7.671790568267662
Gaia DR3 5948821316066353152, 265.3177458738933    , -46.92188088        ,       5.7678313, 0.023624897 , 4.582894087959226  , 344.1305538           , -8.618388827
Gaia DR3 2084594537830732288, 303.20758135462177   , 49.45096821211834   ,       5.767832 , 4.2825956   , 2.7480077171442643 ,  84.90235377319024    , 8.354288493338675
Gaia DR3 4049647731947901312, 273.77129052952154   , -29.82308201        ,       5.768028 , 2.3900886   , 3.4052190225775707 ,   2.408166160566404   , -6.01628796
Gaia DR3 5963313055420825600, 255.13483295826148   , -45.45176392        ,       5.768646 , 2.174293    , 0.9995158625403521 , 341.34610029889024    , -1.977468674
Gaia DR3 2604753530217330688, 341.55920561063914   , -11.16644396        ,       5.7686815, 2.2889318   , 2.545634120614934  ,  55.31357601514931    , -56.54980759
Gaia DR3 5885063321137593216, 237.52930989295356   , -53.20994525        ,       5.768804 , -0.088670254, 10.35903537429594  , 327.83399358666753    , 0.7956161834614742
Gaia DR3 5669404973009307648, 152.82958904974993   , -18.95752036        ,       5.768853 , 2.3833923   , 4.19558667         , 258.4471652416634     , 29.76043006
Gaia DR3 1470909205188365184, 205.6810279955157    , 34.98907124255656   ,       5.7688904, 1.0304995   , 5.989703334171917  ,  71.71383993591972    , 76.51303135
Gaia DR3 3800152192662714496, 173.4015427          , 2.4989563656609604  ,       5.768905 , 1.9510303   , 2.787026669700721  , 262.50957538109503    , 59.119650304472174
Gaia DR3 3762853390993791488, 162.5752093347099    , -8.897835222        ,       5.7690916, 0.2289114   , 10.516042501500767 , 259.52221724652065    , 43.53185963550073
Gaia DR3 1197801408889764480, 235.4776968650201    , 18.46427791956542   ,       5.769212 , 0.2682991   , 18.718517171504725 ,  29.687646048150363   , 49.96284747716993
Gaia DR3 3351573301326617344, 102.50907753204157   , 12.058108311372084  ,       5.769297 , 2.4922018   , 1.2171533967896835 , 202.01319280408885    , 5.159804290076828
Gaia DR3 5398536637078578048, 171.9945227042001    , -35.32885577        ,       5.7694044, 1.8732886   , 2.6238085638862856 , 284.3085510220503     , 24.506541067956423
Gaia DR3 2246581329639103872, 304.3858330649528    , 66.85501172532437   ,       5.7695527, 0.77145576  , 57.20405217305612  , 100.46354296167175    , 16.91332169148764
Gaia DR3 1002469148121650944, 103.27093337547787   , 59.44833227057253   ,       5.7696824, 0.88372946  ,                    , 156.5418817475151     , 23.323912058568474
Gaia DR3 3409137339243564928,  76.09002354106302   , 21.277815596798852  ,       5.769759 , 1.4862657   , 5.714067091367605  , 181.20636909639526    , -12.00836986
Gaia DR3 889798274614704000 , 106.44680866036711   , 31.39327786825199   ,       5.769932 , 2.2235851   , 1.7481490039509613 , 185.6568688           , 16.562484598406783
Gaia DR3 411043149213560832 ,  16.78953544200103   , 53.49817009028148   ,       5.7701674, 1.6870646   , 2.296596534294862  , 125.29967070697424    , -9.301293291
Gaia DR3 4158888511447492736, 271.5308158          , -8.324021585        ,       5.770218 , 0.38549137  , 3.781621247066231  ,  20.297593988379766   , 6.140754249426995
Gaia DR3 6377424318801186304, 354.6011600257353    , -76.86965492        ,       5.7703414, 1.057137    , 6.086427949        , 308.2240912           , -39.49862037
Gaia DR3 1575251587353474944, 182.93718652135001   , 57.05433099760231   ,       5.7711134, 1.7166939   , 3.8815579612268043 , 133.49375314144717    , 59.252647305791704
Gaia DR3 1781715887952364800, 331.9593796949928    , 21.702623760678637  ,       5.7712097, -0.06462383 , 4.889927099831887  ,  79.79922357374558    , -27.15490474
Gaia DR3 3145477818158061056, 118.8809364775741    , 8.862441705606342   ,       5.771353 , 0.49856997  , 25.807478423095922 , 212.1617619851693     , 18.23721105366833
Gaia DR3 6647531238638452992, 272.4896168418467    , -59.04019351        ,       5.77173  , 1.7768054   , 4.754046261388739  , 335.0726790507727     , -17.97527637
Gaia DR3 5875492519139336704, 229.15284736296488   , -60.90401332        ,       5.7719135, -0.11231947 , 1.2190287814742715 , 319.6815691800136     , -2.844392377
Gaia DR3 5255668711828438656, 155.96077175174554   , -57.95398174        ,       5.772311 , 1.7069359   , 3.567759514310797  , 284.3544833860131     , -0.507773046
Gaia DR3 4048037707717866880, 276.95618574852966   , -29.81678977        ,       5.7723784, 0.6698203   , 27.146142222445636 ,   3.686824502334115   , -8.471092289
Gaia DR3 3302152006003372416,  60.442260050347976  , 9.998019487956286   ,       5.7724166, 0.0432539   , 6.455261778839621  , 180.75599890919747    , -30.79959368
Gaia DR3 5271620216042820224, 130.9763859176518    , -68.21147033        ,       5.772599 , 1.6934762   , 3.506070847        , 283.0683545430809     , -15.52892301
Gaia DR3 5564307363797730048, 106.77942865994382   , -40.89321989        ,       5.7727537, -0.24470901 , 4.528805746010284  , 251.72425             , -14.62657015
Gaia DR3 5092516888640338560,  62.901064036546856  , -20.35592817        ,       5.77283  , 0.2022562   , 11.746606768600078 , 215.72213688972303    , -43.98719549
Gaia DR3 1317801352027771136, 244.18673336655053   , 29.150187085266474  ,       5.7729917, 0.10333252  , 5.298671723735271  ,  48.086281397530534   , 45.05636981442561
Gaia DR3 5481786576589734400,  96.05739217430326   , -60.28118544        ,       5.7730365, -0.003583908, 10.789136032341908 , 269.51816959558124    , -26.63237077
Gaia DR3 4287948945800741120, 292.2540993913607    , 1.9503049267240877  ,       5.773683 , 0.12456274  , 16.56521833335052  ,  38.991849017248434   , -7.450708437
Gaia DR3 4890725271942051200,  60.89106656069647   , -25.84791906        ,       5.773685 , 2.099275    , 3.141573154191812  , 222.56742367719394    , -47.25761275
Gaia DR3 2092240339831689088, 283.7187904962969    , 33.96856679         ,       5.7739487, 1.1362996   , 2.200581088631992  ,  64.16877828          , 14.10536969015836
Gaia DR3 705832627619469056 , 133.56159614489104   , 30.579017324597384  ,       5.773994 , 1.0303912   , 8.644486537973306  , 194.10966574488737    , 38.548828805719644
Gaia DR3 4073478894903881472, 281.20668389608085   , -25.01100827        ,       5.774013 , 0.115647316 , 2.9167925848797673 ,   9.734533021007632   , -9.760139524
Gaia DR3 521775545064975232 ,  29.132032648127876  , 70.20378671458117   ,       5.774379 , 2.7264867   , 1.0086559188678637 , 128.4315315           , 8.030145106953421
Gaia DR3 6825369444765270272, 332.24579261125325   , -18.51962977        ,       5.774464 , -0.23638535 , 1.3349600405720825 ,  37.150862024702434   , -51.76247662
Gaia DR3 4371780385208211584, 269.0766449413362    , 0.6703520591212176  ,       5.774477 , 0.15889406  , 3.544554775513553  ,  27.157027385910716   , 12.553627201907949
Gaia DR3 839138001484464000 , 167.31973547875617   , 51.37897123000413   ,       5.774587 , 2.6116147   , 2.6140047635880883 , 154.46641250652462    , 59.03446146840996
Gaia DR3 188796561789866880 ,  79.66805870241498   , 40.46506119882559   ,       5.7749476, 1.4925108   , 4.888499724283598  , 167.3288210014575     , 1.677836876760641
Gaia DR3 3834947058461436544, 151.88882486750245   , 0.9182886275170065  ,       5.775079 , 2.3643851   , 2.457717594164506  , 239.6496616007912     , 42.78139407
Gaia DR3 1582943083506555776, 181.41494878126738   , 62.93279649333311   ,       5.7750835, 1.370276    , 7.575510883742975  , 131.64479427566232    , 53.41421430713349
Gaia DR3 1053210063555220352, 152.28204857935233   , 63.952428151630976  ,       5.7753572, 2.0448656   , 2.533498311984401  , 146.7354989282533     , 44.95083067772243
Gaia DR3 4952714947241995776,  40.52764934192722   , -38.38362929        ,       5.7753763, 1.0642114   , 7.876886118076959  , 245.89602958361726    , -64.28896966
Gaia DR3 1624451193643188864, 248.75245151164074   , 60.468154932261776  ,       5.7754393, 3.2072306   , 2.425977451130869  ,  90.74161953496768    , 39.995673759248156
Gaia DR3 5403632465453998336, 167.4725710489084    , -32.36766051        ,       5.7756286, 0.044998646 , 9.13452443         , 279.2185010555326     , 25.78590506653411
Gaia DR3 429451138534730368 ,   1.2757673770864828 , 61.31397922120094   ,       5.7756515, -0.07584524 , 4.733662541265871  , 117.3998948799457     , -1.059102487
Gaia DR3 369934093075424640 ,  17.792732390589105  , 37.72410007070965   ,       5.775824 , -0.11498165 , 4.947927195935204  , 127.23546308747892    , -24.98270346
Gaia DR3 756048560608728064 , 157.52677108368857   , 38.92511214468892   ,       5.7762256, 0.1532073   , 4.474943058023381  , 181.98382502547494    , 58.35848487775477
Gaia DR3 987326158587778432 , 110.71688681783581   , 55.281255279967354  ,       5.7763724, -0.10697842 , 5.114004175245365  , 161.96015492777195    , 26.365489366211534
Gaia DR3 6259917518276507008, 230.75744013776512   , -15.13395063        ,       5.7766275, 1.9117155   , 3.718940031831971  , 348.5796894186447     , 33.97915867063412
Gaia DR3 3053492881541641600, 113.02359835146886   , -8.882072211        ,       5.7767076, 0.7366185   , 34.88318402291259  , 225.50593296236153    , 4.862620906999067
Gaia DR3 1713354439690008064, 203.67766116901512   , 76.54670968438737   ,       5.777095 , 1.9343543   , 3.6092642419000835 , 119.64938473252667    , 40.30449952608423
Gaia DR3 6541741997949120512, 347.48702139614454   , -42.86132525        ,       5.777673 , 0.6460943   , 28.918182015518553 , 348.9242761           , -64.10676058
Gaia DR3 236572025642774400 ,  53.39606508627031   , 39.89927005823699   ,       5.7776785, 0.16567945  , 17.710600571651735 , 153.7227606640857     , -13.08620849
Gaia DR3 6068501168182306304, 200.56783196354394   , -52.18295575        ,       5.7777057, 0.20277357  , 0.4887011039034339 , 307.72831736122674    , 10.401412998851129
Gaia DR3 3767549748753211520, 154.03738108334397   , -11.20342038        ,       5.7779365, 1.2392063   , 5.4684008214838915 , 253.22550199858546    , 36.26910132498234
Gaia DR3 2138551219835016320, 294.67186671468414   , 54.97451309985176   ,       5.778308 , 0.60840464  , 24.70896142131421  ,  87.25182152424219    , 15.595186132468536
Gaia DR3 4795726947609522688,  84.01180248149835   , -47.31378213        ,       5.778487 , 1.33216     , 5.773764000370223  , 253.7574245957046     , -32.01307694
Gaia DR3 3370258917324876288,  94.09913712242233   , 17.18156276         ,       5.7792697, 1.7824559   , 3.133762429373391  , 193.70832866174143    , 0.2979446868741322
Gaia DR3 1478371380150987520, 212.8128835649306    , 32.29606042953279   ,       5.779441 , 1.3631749   , 8.047781371609574  ,  54.36007662091807    , 71.94780197073534
Gaia DR3 3146909451016903680, 119.31616661214483   , 8.641111051         ,       5.7797327, 1.1322279   , 9.641831576664693  , 212.56895701182603    , 18.528260595659923
Gaia DR3 4561590692416797696, 255.96929361927766   , 19.69054946840863   ,       5.779811 , 1.8205829   , 3.753343226250369  ,  40.10618363695602    , 32.18315589124833
Gaia DR3 3735682190928803072, 193.87622617306315   , 11.496187272206662  ,       5.779827 , 2.5974588   , 3.3986400901945615 , 306.6251584669402     , 74.33876591651887
Gaia DR3 501158744268403072 ,  63.43689522448073   , 72.12599965420081   ,       5.780776 , 1.1564355   , 8.445672204        , 137.1476541289686     , 15.100288622160091
Gaia DR3 5565020362729428608, 109.1326346300718    , -38.31889274        ,       5.7808194, -0.19015932 , 3.5756722937578203 , 250.0834397104841     , -11.91318243
Gaia DR3 4950176484130738816,  38.74890633411009   , -42.11299618        ,       5.780949 , 2.8333144   , 3.5298533594221406 , 255.01613236649158    , -64.12319247
Gaia DR3 6190461128231163392, 206.18997450859425   , -25.50103514        ,       5.780996 , 1.5119915   , 5.208470938071286  , 317.8043150432993     , 35.82604437486407
