id   , designation                 , appmag   , absmag               , bprp          , ra                   , dec                  , ly                 , parallax           , parsec             , from earth X         , from earth Y        , from earth Z         , galactic l            , galactic b
 6439, Gaia DR3 1418298742029999488, 6.018775 , 2.311481657651155    , 0.44236517    , 268.8488399784976    , 55.9719430760278     , 179.8390669756995  ,  18.135992667492616, 55.13897244744831  , -0.6198966559381479  , -30.84947550299668  , 45.69717575393941    ,  84.15876521279638    , 29.96113785096846
 6440, Gaia DR3 6006310660211768704, 6.193734 , 2.4867748697027263   , 0.28243637    , 233.01714898663923   , -38.62285030732518   , 179.811390014133   ,  18.1387841990635  , 55.13048664262899  , -25.911009616245988  , -34.40649247552048  , -34.411966140455476  , 334.05821664336844    , 14.528191254419763
 6441, Gaia DR3 358813838633178368 , 5.050134 , 1.3435799155404489   , 1.1073976     ,  33.40385556184811   , 51.065051402507166   , 179.777852833314   ,  18.142167951154946, 55.12020408433817  , 28.91752217731509    , 19.070384782073905  , 42.87580009384343    , 135.6708183149708     , -9.90810319654396
 6442, Gaia DR3 5578901662668400640, 5.9152875, 2.208898120033083    , 0.25279856    , 102.92653099088454   , -36.23053870687645   , 179.76421734018945 ,  18.143544072665794, 55.11602341829966  , -9.9455625929501     , 43.33239204331617   , -32.575537170714746  , 245.96715158477613    , -15.723751960999467
 6443, Gaia DR3 1756148222519224192, 5.3795085, 1.67313156209946     , 0.08257151    , 308.48799252184915   , 13.027380340980725   , 179.7631873331275  ,  18.143648031539694, 55.11570761633314  , 33.41846323078943    , -42.030843437589944 , 12.42399860215303    ,  56.807402308224205   , -15.619810955738242
 6444, Gaia DR3 2345744256120965504, 5.656901 , 1.9505772988943755   , 1.1079593     ,  12.308521206847134  , -24.136915815173005  , 179.75878023194355 ,  18.14409285483354 , 55.11435639140275  , 49.13965351469611    , 10.721833029628202  , -22.53728087811273   , 108.13507643988785    , -87.03727591258213
 6445, Gaia DR3 716546676941016448 , 7.5019135, 3.7960122997643255   , 0.7479248     , 132.6822680418473    , 35.07162549616032    , 179.72380817676336 ,  18.147623473414075, 55.103633898123405 , -30.57386627302346   , 33.15316252004847   , 31.66254861531123    , 188.1202684502147     , 38.3449415892604
 6446, Gaia DR3 1935556428178828672, 5.929313 , 2.2235413942856344   , 0.38511133    , 343.41725050808543   , 44.74906101116935    , 179.71308249322044 ,  18.14870656466003 , 55.10034538479147  , 37.50453445532784    , -11.168293103821275 , 38.790813164453965   , 101.69522734030522    , -13.288266360136738
 6447, Gaia DR3 402604088232132992 , 6.8013997, 3.0958335190476323   , 0.54687977    ,  14.88466388806877   , 48.96620585141541    , 179.69608215240828 ,  18.150423542532913, 55.095133050567306 , 34.95648334387796    , 9.291182676292152   , 41.55949810289659    , 124.08668472586912    , -14.013113768824626
 6448, Gaia DR3 4357052461311284992, 7.807484 , 4.10268725434123     , 0.8716092     , 243.566881241815     , -3.4740027580597475  , 179.6324202731098  ,  18.156856067747594, 55.0756142070389   , -24.472014202830266  , -49.227085513255425 , -3.337342207460416   ,   8.890845840133421   , 32.624997440664814
 6449, Gaia DR3 5501989415555311744, 5.990805 , 2.286461450463844    , 1.110774      , 103.50901347373134   , -50.610609039636074  , 179.59493408566672 ,  18.160645881271   , 55.0641208764109   , -8.16262605342972    , 33.976236941406405  , -42.556365764774505  , 260.3113147509101     , -20.318004493559815
 6450, Gaia DR3 5435076367707506432, 6.780301 , 3.0762408694211936   , 0.53260803    , 146.49894721598295   , -35.86415780781427   , 179.57149501863987 ,  18.16301634990255 , 55.0569344174689   , -37.206362409969024  , 24.627337227765548  , -32.255958902773735  , 265.6371168950617     , 13.282408048049872
 6451, Gaia DR3 1731592451377571712, 7.2168355, 3.5133939279250423   , 0.61706686    , 314.77076869819774   , 4.293991685292378    , 179.52035015674332 ,  18.168190944103312, 55.041253313366404 , 38.65520851909408    , -38.96575932395913  , 4.121167426690773    ,  52.613587757897285   , -25.59149861765443
 6452, Gaia DR3 1338021473942133376, 6.0569277, 2.3543441353667545   , 0.2633171     , 255.97290840609043   , 34.79019671214865    , 179.44943082613696 ,  18.17537110585781 , 55.01950932257477  , -10.951872840459925  , -43.83724926232485  , 31.39264984827001    ,  57.739480923945614   , 36.38589621900049
 6453, Gaia DR3 1282815063829295360, 7.562131 , 3.8595753747456736   , 0.76579094    , 220.07712451022257   , 30.443639553024617   , 179.44712194421504 ,  18.1756049618557  , 55.01880141533961  , -36.29490272426061   , -30.53838813810983  , 27.877506978623263   ,  47.61283431058185    , 66.19152341185615
 6454, Gaia DR3 716546681236997888 , 7.4257245, 3.723170720920754    , 0.74094105    , 132.6834373567453    , 35.07148006662126    , 179.44696937922623 ,  18.175620414671524, 55.01875463864722  , -30.527501563522588  , 33.101530797300015  , 31.613662697514027   , 188.1206371244819     , 38.345865297697614
 6455, Gaia DR3 870205595882108800 , 4.7809563, 1.0786145014883677   , 1.0747485     , 110.86846996683013   , 25.050402029246932   , 179.42945250283856 ,  18.17739481732188 , 55.01338393371226  , -17.753693216870904  , 46.569207619049905  , 23.293511773304743   , 193.17247202692985    , 17.504041273273952
 6456, Gaia DR3 4666907516760096512, 7.4385877, 3.7362575676602656   , 0.7523694     ,  56.25634113699592   , -70.02453279695958   , 179.42848852595162 ,  18.177492475105282, 55.01308837671287  , 10.439350709224119   , 15.627336224363008  , -51.70344487599017   , 285.02435543547455    , -40.45776332541362
 6457, Gaia DR3 1067685718250692352, 7.5697594, 3.867548562795985    , 0.8870845     , 140.0577411803217    , 65.01044622750807    , 179.41863145485036 ,  18.178491127443205, 55.01006618147462  , -17.81728070904702   , 14.919901269160384  , 49.86028916426122    , 148.91152746072572    , 39.61294003355884
 6458, Gaia DR3 6799948220537687424, 7.103215 , 3.401255999688569    , 0.5740514     , 308.97745613286594   , -26.77331718720358   , 179.3978245542441  ,  18.18059950338924 , 55.00368674936046  , 30.889052625763853   , -38.17550604667087  , -24.7770603983838    ,  17.279125597306443   , -33.45005434263159
 6459, Gaia DR3 2272649822619848064, 4.234787 , 0.5328574324127668   , 1.2448437     , 325.48200314844524   , 71.31187298142444    , 179.39539296410078 ,  18.18084592982094 , 55.00294121957002  , 14.52114915057563    , -9.986826399282112  , 52.10300441069414    , 108.79459727448061    , 13.758811079475475
 6460, Gaia DR3 4506929502678142336, 3.7267342, 0.02495460489339152  , 1.2454195     , 284.9054165540201    , 15.067972422867443   , 179.3830034707205  ,  18.18210163111893 , 54.99914257923218  , 13.660703239024787   , -51.32117146170033  , 14.29784009089354    ,  47.15467794381189    , 5.25478111236442
 6461, Gaia DR3 3246372475454642560, 7.436377 , 3.734644222810399    , 0.97143745    ,  57.15826147015989   , -4.421392816221764   , 179.37913593457455 ,  18.18249364959366 , 54.99795678588607  , 29.737751237416575   , 46.07021767418713   , -4.239863844127064   , 192.56055564010472    , -42.35875226929442
 6462, Gaia DR3 4666907551119833984, 7.286156 , 3.5847813323959095   , 0.7714801     ,  56.195063295142845  , -70.02708189152096   , 179.34955596332728 ,  18.185492472961077, 54.988887514970536 , 10.450179184555921   , 15.607382110527585  , -51.68153566604557   , 285.04354348723297    , -40.4729806355461
 6463, Gaia DR3 5821125860988362752, 5.9334507, 2.2321201991360953   , 0.18599415    , 244.27199890337576   , -67.94165897238535   , 179.34590811376273 ,  18.185862361192687, 54.98776907791448  , -8.964449535808457   , -18.6034780531055   , -50.962770696005265  , 320.3018616553495     , -12.168979968010449
 6464, Gaia DR3 4813154692242856704, 6.5873623, 2.886303704129017    , 0.83181715    ,  77.12418384078256   , -41.21240087553937   , 179.3234523852503  ,  18.18813968065378 , 54.98088411228073  , 9.216740215234326    , 40.32059940853527   , -36.224281647940934  , 245.7883448520108     , -36.37697528468486
 6465, Gaia DR3 4170583776094715520, 5.126288 , 1.4252301927479767   , 0.51960564    , 270.770550581182     , -8.18051992020958    , 179.32338725992426 ,  18.188146286086262, 54.980864144741865 , 0.731872218664511    , -54.41649408772086  , -7.823359659324744   ,  19.910675701460214   , 7.144755205751248
 6466, Gaia DR3 1282817022334383232, 7.8391833, 4.138552947806739    , 0.7684846     , 220.11881417660481   , 30.52031681603072    , 179.28809086626802 ,  18.191726981089978, 54.97004220871854  , -36.21199016737584   , -30.513655502345493 , 27.91619845950293    ,  47.800000137366304   , 66.1534041077914
 6467, Gaia DR3 2650902026099857920, 7.649274 , 3.9488786180937643   , 0.746953      , 345.78379661569494   , -0.43038299928811563 , 179.2686915431114  ,  18.193695574643293, 54.96409434231209  , 53.27936733139411    , -13.497785988814902 , -0.41286442945591306 ,  73.70158251304741    , -52.6303527160273
 6468, Gaia DR3 3741116698947575808, 6.765888 , 3.065528816383207    , 0.8089452     , 205.8973014709599    , 14.365571198266332   , 179.26570317177922 ,  18.193998864772528, 54.96317810243541  , -47.89770086696434   , -23.25508617732371  , 13.636794552389727   , 348.7048972047287     , 72.64970465414802
 6469, Gaia DR3 428949864311548416 , 7.1381183, 3.4382671598759833   , 0.65559864    ,   5.426024946991658  , 61.69162577696078    , 179.22376659438717 ,  18.198256079404057, 54.95032027446595  , 25.94160559150051    , 2.4640927366371663  , 48.378704453371476   , 119.25632040453267    , -1.0847936360788515
 6470, Gaia DR3 465680699502824192 , 6.933734 , 3.2340475796374255   , 0.5425153     ,  40.649279717300374  , 61.59324613858934    , 179.21017186655428 ,  18.19963658328872 , 54.946152107137166 , 19.83227131636542    , 17.027922763741383  , 48.330223382132026   , 135.6030241919259     , 1.3433846550985098
 6471, Gaia DR3 2208726999728116736, 7.1289988, 3.429457659302078    , 0.5763078     , 348.7276365688803    , 65.42367380841374    , 179.19818243365293 ,  18.20085424810362 , 54.94247612604182  , 22.41004006576547    , -4.466727899539825  , 49.965129130053626   , 112.9801764142028     , 4.329825370277402
 6472, Gaia DR3 6352498527639431808, 7.865787 , 4.166326764193501    , 0.8165207     , 357.72775070343357   , -79.8985522790692    , 179.1915059779224  ,  18.20153238960917 , 54.94042911303867  , 9.62851316575566     , -0.38205011959041935, -54.088783708342135  , 306.228684525067      , -36.70103615149728
 6473, Gaia DR3 6715596505954270080, 4.7096405, 1.0102286673696481   , -0.012541771  , 285.7789905081032    , -42.09530869089781   , 179.18751175661745 ,  18.201938115140713, 54.939204477801255 , 11.085549516020412   , -39.23040254701763  , -36.82936731170479   , 354.7723016584868     , -19.559949437266823
 6474, Gaia DR3 1338482130657660288, 5.2871594, 1.5879775669603315   , 0.43281794    , 257.0084655913494    , 35.935099293251994   , 179.1685334487933  ,  18.20386614333794 , 54.93338569543204  , -9.999101965198614   , -43.340083371318265 , 32.23867238612411    ,  59.31447399137486    , 35.75076120503347
 6475, Gaia DR3 2131831520161558272, 5.7291913, 2.030275488034309    , 0.6154332     , 283.69602266611844   , 48.858802557005475   , 179.14658535214957 ,  18.206096385196126, 54.926656370617    , 8.556224587915532    , -35.10963568173896  , 41.364744446842096   ,  78.59517085739816    , 19.651186563661188
