designation,ra,dec,parallax,phot_g_mean_mag,bp_rp
Gaia DR3 6097035006749154432,210.43130998979814,-45.6034888244856,4.905623653562842,4.1875863,0.80711293
Gaia DR3 2250211573437245568,305.02526328112157,68.88043625204803,4.6727616396313945,4.187609,2.9659104
Gaia DR3 4529690183608965504,275.07473164766884,21.961030084548458,8.34355072088839,4.187761,1.9747012
Gaia DR3 5440991156144997504,158.80336427160702,-39.56257836426491,3.6154003389214076,4.187924,2.7919967
Gaia DR3 2402154975062755584,340.89665247139254,-18.830500460590585,7.93621197367522,4.189073,1.5473614
Gaia DR3 1386158505321789696,242.19224169754472,44.935069860399565,13.575070466567965,4.1901174,-0.034279823
Gaia DR3 6665511449204071424,301.84637872842717,-52.88074241205903,4.357907475723342,4.19161,1.9884641
Gaia DR3 4058689054864359552,261.838735867248,-29.86764800517026,29.116108317133303,4.191681,0.5526042
Gaia DR3 2300042917875540992,343.60848147600336,84.34628223826569,8.741768513793263,4.192744,1.5943265
Gaia DR3 4825052919883631616,76.10236314753045,-35.48316608514274,17.591151769321872,4.194447,1.3698413
Gaia DR3 6100296776715953920,222.90943499341998,-43.575470036956304,,4.195675,-0.19169617
Gaia DR3 5519266900766220800,122.37211545208517,-47.3452393935982,2.6051958137295665,4.196464,-0.30583763
Gaia DR3 128855517166594048,41.978024427837525,29.24656343803326,19.038950218744798,4.197216,1.2571971
Gaia DR3 309966797615673856,17.915448478226075,30.08951923458857,18.965310858421024,4.1980224,1.2436593
Gaia DR3 2781184739422799232,11.63717736920927,15.475287950808289,4.56624304290991,4.1993756,2.6290398
Gaia DR3 4323764712422936704,246.75595634185794,-18.45634913732047,6.540214139318613,4.1996417,0.6086948
Gaia DR3 4939205900704478592,36.74646913494038,-47.703866097379695,6.20522299818747,4.201355,-0.15884113
Gaia DR3 2678143182592080768,337.2086733208406,-0.019817740290968805,,4.2029405,0.49388337
Gaia DR3 6375513882989561472,318.3359906316328,-70.12635078549926,2.4875099708447252,4.2036533,2.1453803
Gaia DR3 5158225936898617344,41.03057723710541,-13.858793576751978,8.402240512412622,4.205342,-0.14038897
Gaia DR3 4161585441691080448,265.35330605241717,-12.875551136885944,20.466459696134443,4.2055626,0.14438915
Gaia DR3 6099302577683627520,216.54514291566989,-45.379301065246395,,4.2070627,0.6732061
Gaia DR3 6140482586674352128,193.3594812883859,-40.17900527440943,21.915987051507496,4.2079964,0.33212686
Gaia DR3 3526420114274019456,188.0156449228337,-16.196264029437497,54.81347232361327,4.2095566,0.5264554
Gaia DR3 1531136019754825600,193.73538377865802,47.19668749848795,4.172469409988188,4.2112246,3.0921986
Gaia DR3 6244910765107054848,246.02561968942842,-20.037526178936613,16.820369821975802,4.212595,1.17467
Gaia DR3 482818271843093376,73.51254990847781,66.34270799687302,0.591571207421435,4.2128644,0.07939291
Gaia DR3 1460876573902483328,196.79487934028714,27.624428561334327,8.598944925099353,4.2129993,1.7090721
Gaia DR3 3851460524814895744,144.6129672839531,4.649066398035406,10.335831777206447,4.2132688,1.5238717
Gaia DR3 604789257076233728,134.62187576864704,11.857541914460326,18.330438198147043,4.2149053,0.20263815
Gaia DR3 1985889115564260224,344.10832216302356,49.73353177685781,1.4018111325391363,4.216367,2.0382907
Gaia DR3 1264797229346287744,225.52709382040135,25.007920217999224,8.527055622578558,4.218185,1.7150528
Gaia DR3 2988329637719192960,79.89385682650418,-13.17679073992929,3.3378208786274657,4.218469,-0.37118006
Gaia DR3 6054346605287699968,180.75473957301676,-63.312900420844265,14.587790943945574,4.220316,0.43641424
Gaia DR3 1092230803512999424,130.05279074554068,64.3280541536806,13.203483843456517,4.222566,1.3584721
Gaia DR3 6081542475600377472,196.72747704035422,-49.906303345686254,6.796192761993987,4.224331,-0.26680326
Gaia DR3 3661266384967451520,210.41171678554417,1.5444346349409728,14.383076220988464,4.224652,0.18867064
Gaia DR3 4878920537149380992,68.37671358275222,-29.767701010183607,26.028870060372164,4.224946,1.1639919
Gaia DR3 145727729255780736,66.57745017375387,22.813375430212513,21.748573788189415,4.228601,0.40032077
Gaia DR3 5671793318423471616,148.71730539632327,-19.009518661022422,5.678851190129705,4.2286124,1.9179578
Gaia DR3 1799315152104585856,326.1615274031845,25.645086618873133,,4.228839,0.604162
Gaia DR3 2098074279806975488,279.5270174902829,39.66836302692522,2.398640514974727,4.2299094,3.191038
Gaia DR3 4459409469075689216,248.15040614331562,11.487689050289838,8.952336703856218,4.2325697,1.7631984
Gaia DR3 6797890896841285376,306.97992244032434,-28.260999205157145,5.38923093604521,4.232796,4.7844715
Gaia DR3 2272649822619848064,325.48200314844524,71.31187298142444,18.18084592982094,4.234787,1.2448437
Gaia DR3 2186410658887682432,303.34994008936434,56.56808503876221,21.359002269093875,4.2358556,0.20814705
Gaia DR3 247637579387146368,61.645918626664646,50.351100087356684,7.525917307861522,4.236291,0.05295086
Gaia DR3 6413081274731392256,329.47986679144515,-54.99259895540606,21.22153377386448,4.239373,0.42963028
Gaia DR3 1274286186493145728,233.23231580514917,31.359077716624654,8.213929809506274,4.23958,-0.14994717
Gaia DR3 3399063235755057792,88.59482419468164,20.275852148021837,114.94966074779107,4.241686,0.79622936
Gaia DR3 6719649408908407680,272.8072180366591,-45.95458111412645,8.04047603364496,4.2428656,1.1448786
Gaia DR3 5411300287757211392,147.91928896802708,-46.54757644891731,3.6856944489950463,4.243141,1.3117433
Gaia DR3 3182891931108590336,77.2866079914086,-8.754093892653277,3.625643135607145,4.243453,-0.26838827
Gaia DR3 4547506223341987072,260.0786660130932,18.05682752424195,7.103875694895382,4.244999,1.9861755
Gaia DR3 4430238051199001216,236.60988904592512,7.352758689332476,83.921443569609,4.246856,0.7825
Gaia DR3 5181749610217581440,46.63959314752102,-6.088596617737218,5.607398283907506,4.2472777,2.3938475
Gaia DR3 6717240825593666304,287.087650698354,-40.49681907270744,17.658154624227567,4.2492065,1.265239
Gaia DR3 4856903813234975744,55.70805211688607,-37.31382933112817,18.537867489901352,4.2501106,1.3067343
Gaia DR3 191419859094194816,87.29332785167465,39.18096092052109,15.54855601736708,4.2502503,1.126168
Gaia DR3 2612171866450404992,331.609473816884,-13.86993196356307,15.494008085988549,4.250913,-0.07257128
Gaia DR3 6895103083539482496,317.3989590718655,-11.371759260894493,20.084233986479735,4.2510796,1.1062934
Gaia DR3 1195189725172268288,234.11741103621924,15.101475443102268,4.56284659121894,4.2511034,3.7787242
Gaia DR3 3306483944378137088,69.53990118480833,12.510770912489667,22.030957747168554,4.253432,0.18638706
Gaia DR3 1925644949328127488,354.5343337368374,43.26806751702891,6.431315844137457,4.2537193,-0.08919668
Gaia DR3 5799008222524417408,228.5799492166758,-70.07951325995495,2.8588468729259113,4.253746,2.8435636
Gaia DR3 22745910577134848,37.0399300386071,8.46004005983054,,4.2553577,-0.040891647
Gaia DR3 4225681162758186240,309.1818533039196,-2.550023156942345,4.082471093416612,4.2557206,1.8211429
Gaia DR3 4351747145908107648,246.93107398026117,-7.598612097215736,5.840739020989461,4.255892,2.3257544
Gaia DR3 5100353485969674880,53.4471968241054,-21.633007479525386,10.191298516763675,4.2564692,-0.122627735
Gaia DR3 2839853133694170880,351.3458577723543,23.404261624701185,18.706109629965475,4.2580924,0.7842891
Gaia DR3 3299306676068154752,63.8836641862082,8.892257670241154,6.446277963124443,4.259019,-0.03816843
Gaia DR3 2232894437098037888,346.97450729404824,75.38736050537292,12.145783262659629,4.2604837,1.0059185
Gaia DR3 65296907494549120,56.302162856141784,24.46706395730414,9.544445082693732,4.2610216,-0.10732508
Gaia DR3 5620520617327833216,135.0222934570892,-41.253378557616124,15.145961819632193,4.2614346,0.87700963
Gaia DR3 4660016396371388672,86.1928934804897,-65.73547602893706,21.871977919129183,4.2614965,0.3424406
Gaia DR3 6434564460631076864,284.23752678628426,-67.23342348412878,5.2450901461131965,4.262779,0.91454744
Gaia DR3 6601750220152445440,337.87668566970035,-32.34615910715257,22.08361658789664,4.263408,0.027941227
Gaia DR3 4050817990273288064,272.0208681502805,-28.457233171354165,9.471847021747825,4.265147,1.170239
Gaia DR3 2924859847973986048,97.96400994106081,-23.418394841586725,2.1660237512142166,4.2663584,-0.34982014
Gaia DR3 4365395040146977408,255.26482749618566,-4.222992534469679,8.927354861826064,4.2677264,1.678731
Gaia DR3 3079329274484276480,130.80606318026602,3.398657817247665,6.385155800837783,4.2679243,-0.25376225
Gaia DR3 1707399209837352064,236.01507917362505,77.79448391626615,9.082743608731574,4.2679734,0.09789324
Gaia DR3 6828451375858909568,322.1814818408201,-21.80720419585208,17.470428408293976,4.2684655,1.0670941
Gaia DR3 5032256161014732416,14.651598785584167,-29.35743084547439,4.622407535077458,4.268622,-0.16778708
Gaia DR3 2156134953382133632,282.8010834546287,59.38846716344117,9.570863241337445,4.268622,1.382796
Gaia DR3 6696934666893316736,300.88979842444206,-37.94106699255091,8.186683441937637,4.2689137,1.597929
Gaia DR3 5892368991819163136,215.08135204528145,-56.38652901387441,2.251065262457423,4.271601,0.246984
Gaia DR3 5229179105872769408,157.75846840063642,-73.22145815267073,2.5906160296641265,4.271682,1.8838854
Gaia DR3 1934658092817644928,343.0091427996259,43.31252242122297,9.301247317327196,4.2724085,1.8697476
Gaia DR3 6075953898506794496,184.7484102828588,-55.14304955965115,6.889910748570843,4.2731857,1.9914815
Gaia DR3 1152025922322662656,115.12380824413003,87.0199584907372,6.151778617800259,4.274878,2.0127375
Gaia DR3 351761949008224512,33.30539085961294,44.231591625229775,,4.276864,1.7023463
Gaia DR3 6884392672053507712,318.93695277712925,-15.171482387865588,4.631565300635339,4.2773185,2.4075708
Gaia DR3 4596693872444055680,269.6256162368908,30.189291231004724,4.747657078603249,4.2779837,0.60837984
Gaia DR3 4976326547130178176,10.331399739872353,-46.0849924155156,14.284688797679694,4.2804055,1.132565
Gaia DR3 198271397081746560,73.15811133967404,36.70317157551368,5.297768573092824,4.280531,1.5983799
Gaia DR3 3188462022653817472,73.22353884170033,-5.452584502474133,14.935419827443406,4.2812915,0.40116787
Gaia DR3 6245697981070158080,242.99885595280662,-19.460815946757542,7.0567511406859245,4.2813463,0.067061424
Gaia DR3 5616537017987940736,109.67701191823133,-24.954363523193937,0.5764975612258223,4.282144,-0.20400906
Gaia DR3 2760111774444956288,355.8431832495004,10.331588646881482,5.088238034927769,4.282568,2.0934346
Gaia DR3 719103698606421888,136.6322124987915,38.452148473031684,4.62534777979512,4.284234,1.1645465
Gaia DR3 411601907281189504,17.777433589034587,55.1498128843095,23.884435517084235,4.288004,0.23993778
Gaia DR3 6630558558672843392,272.1452571654302,-63.66941131779262,24.36165521954371,4.289329,0.31520987
Gaia DR3 671619021218304640,116.530669625217,18.509768411353402,10.508646623110893,4.289497,1.7173784
Gaia DR3 2812640598863547264,352.2890222875733,12.760675896055872,17.194188507151328,4.2902794,1.094487
Gaia DR3 4115142207982341504,260.2528256191622,-21.113836771487914,57.082026982302544,4.290967,0.5442946
Gaia DR3 3197763169471183488,68.54834917659933,-8.231333153608327,4.219951406179517,4.292685,2.2612445
Gaia DR3 3134103267293244416,101.83251606752333,8.037203392130476,6.378310577804334,4.2939324,1.5527608
Gaia DR3 5864836602250358528,201.00231056017168,-64.53576464230589,12.891945623475184,4.29425,1.0184269
Gaia DR3 3314063977537054208,66.3729376285106,17.927768735352878,21.086509524006694,4.295662,0.08517885
Gaia DR3 4141650196336522752,260.20712853781777,-12.846869374874107,15.979505765352085,4.2963223,0.077516556
Gaia DR3 798883781282661248,143.55579627904467,36.397457046512834,17.07380535204929,4.297111,1.0780518
Gaia DR3 5302503371669042688,130.15422888445784,-59.76098171605692,1.8023100180053184,4.297206,-0.14507723
Gaia DR3 6861481701590665984,310.0121615926549,-18.138755944055166,5.171924705502732,4.2984753,2.1454346
Gaia DR3 5290818758516639104,119.9063897425201,-60.587012750445204,2.2335487872596307,4.2988462,2.2038782
Gaia DR3 5504850447891220992,105.21436937243438,-51.402496442687614,4.3904550603083,4.2988853,2.1514337
Gaia DR3 5409223585178017152,144.20553417462855,-49.35483376770194,30.631907201506795,4.2990227,0.23794603
Gaia DR3 2072979060791869568,297.64171395867913,38.7228856833424,4.570987853963305,4.2994523,2.1920218
Gaia DR3 3676091134604409728,189.8111824278454,-7.9956734410311885,10.352648623779038,4.300346,1.3487484
Gaia DR3 5333141675530343936,177.42089229652078,-63.788460161353285,4.595664672791638,4.3004665,-0.18441057
Gaia DR3 6482637342379564416,312.37093069373157,-46.226710517266035,7.249722037968484,4.3030252,1.7461042
Gaia DR3 238798433608754816,47.82228318257263,39.6116005556922,10.546026772528428,4.303629,1.251029
Gaia DR3 2887631548188825600,89.38419413169026,-35.28323557408734,3.091816411539489,4.30405,-0.20330524
Gaia DR3 364936228611467520,9.220292219628776,33.71932837128248,5.656262946449773,4.30468,-0.13816023
Gaia DR3 4044222883404244736,269.7720187345046,-30.253062691826745,1.3150938995532506,4.3048916,2.1921153
Gaia DR3 5619121248267202688,113.51305933466953,-22.295859581656373,38.137893650882255,4.30543,0.70429325
Gaia DR3 4238245591376160768,294.18031742159945,-1.2866958118950973,5.667265114591393,4.306137,-0.073433876
Gaia DR3 6110115278109271808,211.51139315781728,-41.17972197961865,6.488206301970395,4.30829,-0.2842698
Gaia DR3 1790986901279212672,322.24922183429834,22.17946444726852,3.912093489354942,4.308809,3.0689
Gaia DR3 6541802406664428672,346.719415253801,-43.52041348242113,25.208836182094913,4.309135,0.5236678
Gaia DR3 1185648953539868800,220.28747117214803,13.728269398032097,,4.310509,0.08175802
Gaia DR3 4512265810537057664,281.7556053210387,18.182027709302517,34.998748633555714,4.3116574,0.16619587
Gaia DR3 4501903772425258752,270.0142017503803,16.75086939770987,4.304313841910277,4.3138337,1.3579483
Gaia DR3 3337904172766584064,83.7051701225373,9.489575300160894,2.6736954938274646,4.3139844,-0.21407509
Gaia DR3 5044368071868204160,44.568054513155744,-40.30462235988498,19.526953780935603,4.3152275,0.1421957
Gaia DR3 2950869585804006656,99.8196865986581,-14.145791459248672,3.1086159925314516,4.315678,1.6302156
Gaia DR3 6591574171318785664,326.23687217868667,-33.02620089292468,15.334646486948524,4.3158436,-0.040712833
Gaia DR3 6316829270922140032,233.54598102027182,-10.065575353737525,34.36081942983319,4.316157,1.1916356
Gaia DR3 2096875399817444736,281.1932967031989,37.60520976091957,20.66319939662834,4.3164573,0.2661147
Gaia DR3 5709177126086079104,129.97309911775505,-17.30366147994489,6.158752559126149,4.317508,3.8625188
Gaia DR3 919880637870448640,116.66382607948331,37.51745337223508,8.245193294309276,4.3180504,2.1321263
Gaia DR3 2843604151972891904,346.77807767299686,25.468129708098104,5.177790647028164,4.3181577,1.478076
Gaia DR3 2444348733779214976,1.3338680188251018,-5.707222966713746,23.515167887366733,4.318301,1.2232072
Gaia DR3 5394951821153092864,164.17979302441142,-37.13832049306377,15.713189973044852,4.3193483,1.1788831
Gaia DR3 2218144110660778368,330.9498703431263,64.6283669591411,32.1200261538732,4.3197494,0.46385193
Gaia DR3 4908022136034353152,10.838426217030054,-57.463011819347656,12.461432159096473,4.3210692,0.027846813
Gaia DR3 1724851173788449536,263.05490751446143,86.58669984133707,17.880210502627126,4.3210907,0.056266785
Gaia DR3 2190258605992864896,311.3375057842007,57.57867088856138,35.23373573308592,4.32131,0.71885467
Gaia DR3 146483849657244928,70.56126220749623,22.956827136792597,8.231040238855318,4.3216267,-0.16695881
Gaia DR3 1071133340038904320,143.61942231458804,69.83068385576529,31.154597632120353,4.322646,0.9890275
Gaia DR3 6412595290592307840,330.8724078795965,-56.79725466122902,274.8431415216296,4.322904,1.2974195
Gaia DR3 1714135092946125184,212.2115570054954,77.54765793580734,4.317974600782231,4.3238397,1.5702972
Gaia DR3 2642348753350368768,358.6940873491927,0.10924984383159136,5.535191809803136,4.324624,2.9071598
Gaia DR3 5501284972198817536,98.74402761716749,-52.97556197948061,1.923474381363655,4.3258247,0.07692051
Gaia DR3 4447348307551626624,253.5017194336191,10.165206239842995,13.187038309111976,4.326058,-0.10312843
Gaia DR3 198558953732674816,72.4774475737337,37.488453737740706,7.1331272162887105,4.326641,1.6672621
Gaia DR3 4057701830728920064,266.89007492146686,-27.830834617754377,2.8057114280856257,4.327284,1.0979533
Gaia DR3 1762513222314906752,310.86462803135805,15.074387647430187,14.780897979213847,4.329188,0.44984102
Gaia DR3 3315870440783129600,88.11013009741379,1.8551024303849013,2.542363555105165,4.3293777,1.4943204
Gaia DR3 5218900665015560064,136.2865868227313,-72.60272892331444,8.403856930513019,4.3295054,0.80123353
Gaia DR3 4900927434176620160,7.886938172552418,-62.95846123879345,22.8384130501729,4.3299294,-0.06937885
Gaia DR3 5129338021224785408,41.277321981998256,-18.572408740298428,70.0458650896813,4.3308682,0.6453371
Gaia DR3 4640087816818486528,42.618003751913996,-75.0670648776236,9.457018078039441,4.331589,1.4569733
Gaia DR3 5389799921983524864,165.03873936400242,-42.22584092354663,16.201123245797707,4.33338,0.18134356
Gaia DR3 4528147293916651776,272.1895398368398,20.814527882285596,2.8035935346765757,4.334155,-0.23116922
Gaia DR3 2696225097987563136,331.42025109697937,5.058980899864561,12.437911186605378,4.3352814,1.6318884
Gaia DR3 450113435913489792,52.478079028412495,58.878746215239254,0.9302612032005914,4.3358145,0.9027653
Gaia DR3 4091210409716888704,276.3376932811808,-20.54179149653547,6.783258479422565,4.336602,1.7119851
Gaia DR3 1985791121590368640,346.0469090829516,50.052835828247595,17.262907944371435,4.337494,1.2260673
Gaia DR3 582791194797052416,132.10812687512194,5.837681582911936,10.443106035376083,4.3399606,-0.008933544
Gaia DR3 1234775751543356928,221.30997540798023,16.96404317675555,12.681361451087424,4.3405294,1.11853
Gaia DR3 5241038575754368896,166.63474912463454,-62.42407286277583,8.50661938271769,4.341425,1.150554
Gaia DR3 4532952022299038976,283.68705243333216,22.64508121313681,7.550067093180743,4.341644,1.0145514
Gaia DR3 3289827339649866880,72.65301717691803,8.900050277516753,14.905823589304033,4.3418336,0.06557751
Gaia DR3 1284257623084916480,218.67103773973483,29.745711934026136,63.46786677026886,4.341964,0.5400152
Gaia DR3 6698248823807700992,299.9341117143642,-35.276419550465846,4.862214308039741,4.3421016,-0.1957097
Gaia DR3 6722114239093474048,278.3759666578984,-42.31260126945458,6.167325841425827,4.342406,1.156791
Gaia DR3 4756622820871136640,88.52668206109783,-63.08733521413005,36.59805980354583,4.344005,1.2074745
Gaia DR3 425940947659705600,14.165468052948397,59.18085526702047,16.646493230199713,4.345562,1.149744
Gaia DR3 2565225915399877760,22.547614365034757,6.1436182090319225,9.31838134934261,4.3468328,1.586894
Gaia DR3 6269720523431409536,215.7730408855676,-27.754537676794513,19.059316416981297,4.3472896,1.4866741
Gaia DR3 6538585991555664128,353.2432610362609,-37.81817781321421,17.805694791190575,4.3475127,-0.11446905
Gaia DR3 671137503843195392,114.86916409899563,17.67451650749862,5.108260080960104,4.3481183,1.9068515
Gaia DR3 1845660598015820800,313.0316600569499,27.096693018018193,14.706423990303312,4.3485847,1.0225337
Gaia DR3 390548351252549760,11.181443815216312,48.28432996662515,0.5116474850853595,4.3494897,0.061243057
Gaia DR3 2512513678696855936,28.389049627315874,3.1876442651106647,16.66406215539382,4.350665,1.1083188
Gaia DR3 4815660547961306112,70.13963424554842,-41.86408761019901,49.062048531816515,4.3509507,0.47311115
Gaia DR3 946818432234294016,107.91412085779201,39.320563610644285,7.614437426437044,4.351715,1.6450877
Gaia DR3 125903706403870976,49.68262455972324,34.222617549318464,2.8434948308134884,4.3523316,1.5978236
Gaia DR3 3976203211363075328,176.9957062643088,20.218914632146404,,4.352421,0.8039553
Gaia DR3 2934094096385049728,104.0342526530782,-17.05422445391176,0.945272122756345,4.3546667,-0.04509926
Gaia DR3 1244571953471006720,206.8133909945028,17.457173637726076,64.04697623237095,4.356021,0.6444831
Gaia DR3 1743871762876699776,318.62024447061583,10.00561641482679,,4.356255,0.6840658
Gaia DR3 4710091076458784768,13.40851727275679,-62.87134356498497,4.826359287628053,4.356992,2.868148
Gaia DR3 5713807856749312512,122.25676600732773,-19.245052108300168,7.213767032709088,4.3570156,-0.19918394
Gaia DR3 5546867769366902400,125.34587963672709,-33.05435034237457,2.5049360089584627,4.357318,1.5565147
Gaia DR3 2099679223187100800,288.4395266225376,39.14595982166891,2.910665153856131,4.358041,-0.1904707
Gaia DR3 5754141722822178432,130.91816693378837,-7.2337345698369715,3.4950694210988984,4.358281,1.0106034
Gaia DR3 1966944805097205120,325.0466635666042,43.273906597881656,7.339521097244705,4.358688,1.9905725
Gaia DR3 5251851860296275968,157.2188913747353,-64.17227225037759,1.832972469516927,4.3596005,2.2478518
Gaia DR3 6127817277882986496,190.64687675149366,-48.81324551836207,16.838394599760687,4.3601103,1.2219095
Gaia DR3 2235649675799721088,298.98066958686695,58.84587532961797,3.667973915666497,4.3607206,1.7883098
Gaia DR3 1389780502781841536,232.73239370968219,40.83301114019052,3.3492105046040446,4.3609033,1.8744478
Gaia DR3 3131481481815810432,95.94195512368916,4.592916588857125,24.077737858403946,4.362506,0.2746501
Gaia DR3 6116497702589633152,215.75918733222224,-39.5119099153161,8.328745017956468,4.362966,-0.26522493
Gaia DR3 2299721723041327104,341.8720184358857,83.15403863513929,10.331291689840489,4.3654575,1.4405253
Gaia DR3 5857626314171591808,199.3040477794987,-66.78346911742918,2.522073672259521,4.3657265,1.598521
Gaia DR3 5270986008289935232,121.98211396646732,-68.61693180640187,5.059737978806664,4.3659434,-0.14561129
Gaia DR3 4684097178470252032,0.39761907385489464,-77.06651109225037,15.454901805146472,4.3665843,1.448966
Gaia DR3 1256239111870681600,216.04853685161495,25.703504548307073,6.423928012913547,4.370626,4.906413
Gaia DR3 2135110401277424384,294.1105137988449,50.22227321404957,54.2702400241993,4.371612,0.5560627
Gaia DR3 1328712355665456000,245.5892955765601,33.798882352399026,5.024497171705122,4.37462,2.1280236
Gaia DR3 1707279775385990016,232.8529108322273,77.34939574430686,4.079783117585535,4.374761,1.7872338
Gaia DR3 6337402473507040512,224.29538883448856,-4.347142720226498,36.34542390805037,4.374847,0.4663868
Gaia DR3 3345317492480532352,91.89305773198312,14.768382155407096,5.40335238042691,4.3757653,-0.23289967
Gaia DR3 1377362206141270272,233.81230263657977,39.01010561625507,4.917636729781958,4.375866,2.0014677
Gaia DR3 1222932018450870144,237.39813874191995,26.068104449762515,19.49653371986044,4.3782544,0.9851229
Gaia DR3 5675226784000789504,141.8275752299548,-22.344518443839405,18.55206931123745,4.378458,1.290344
Gaia DR3 5899234960867291776,218.15419586816392,-50.45723372490749,5.0316154839495955,4.37895,-0.26413822
Gaia DR3 1002340161664794240,104.31913476764241,58.422150405516085,,4.379537,1.0204315
Gaia DR3 6447070889998485376,298.8083265571602,-59.195844286206686,5.744327189965269,4.3813267,5.115402
Gaia DR3 2290599311287582464,302.2225209056655,77.7115303856395,10.178753237454448,4.382442,-0.032847404
Gaia DR3 5509770796785820416,108.13922367542023,-46.758827129126175,46.9030776895444,4.38301,0.49389076
Gaia DR3 6069335903658036480,206.66414566683008,-51.43288671705135,12.138895783638642,4.3834553,1.1127875
Gaia DR3 4075705783885296640,283.5424275644015,-22.74487557817089,1.838721922641737,4.383552,1.5468392
Gaia DR3 4481492679086077312,271.82653939163356,8.73399844914787,12.602265530316828,4.383688,1.1068025
Gaia DR3 3996208310033740160,163.902962252303,24.74966310017492,10.742001981652932,4.3839993,0.04153776
Gaia DR3 227814278088126848,63.72221249306844,40.48353170582306,4.196656722964172,4.385077,1.1836028
Gaia DR3 6013425703029987712,234.94161333458936,-34.41197080109512,14.731655392285658,4.385198,1.1544938
Gaia DR3 3029166186781118336,115.0967001776586,-15.264042654561065,4.691481310896201,4.3859286,1.7241807
Gaia DR3 5811760117856643072,260.49738392209514,-67.7707042097262,11.117481607911811,4.387793,1.3734081
Gaia DR3 3481856770562333184,173.2253831535227,-31.087196319026326,7.797225923022654,4.388352,1.9967401
Gaia DR3 2790237499690691840,17.863600155794938,21.03460379402876,8.058174262985677,4.3905344,1.1629329
Gaia DR3 2428589330539122304,1.1254682646720602,-10.509574730675123,1.6457113850349974,4.390705,1.6974924
Gaia DR3 294090536905167744,18.437358327088983,24.583606368410475,8.180628871883478,4.391385,1.1781313
Gaia DR3 1206609252938919296,242.90837791130033,23.494748184678972,4.749321667600259,4.393531,2.9504175
Gaia DR3 6056280336995073152,191.40957720467202,-60.981612931926655,26.175282842097154,4.397129,1.2130284
Gaia DR3 6126517517699891712,182.02153096729992,-50.661322294031365,9.185742202018675,4.397392,-0.21219254
Gaia DR3 3344466195602497536,92.98499231311342,14.208678690697223,4.523465802386487,4.3984027,-0.2293582
Gaia DR3 5541379935031012608,124.63819225374212,-36.658842804982086,34.54388900252877,4.39842,0.31833887
Gaia DR3 5864427996198128640,209.41160743594375,-63.68684691019141,15.285498554745347,4.3993073,1.2415924
Gaia DR3 5198926661906152320,161.4448613788698,-80.54016006425408,8.727327483385146,4.399862,-0.27021837
Gaia DR3 2032457178261396736,294.8441991156026,30.153480944944825,12.778585219113934,4.4000697,1.1247077
Gaia DR3 5983435733124805504,240.80402445350092,-49.229651491005114,13.956255255300077,4.400192,1.0812836
Gaia DR3 2437988505688462592,349.4759800315418,-9.182569817973555,,4.4027934,-0.18241501
Gaia DR3 4159137001085540480,275.9151310513985,-8.934244208235548,17.86783284917929,4.4030046,1.1230915
Gaia DR3 5602287587814648448,117.0214852776532,-25.937148677856843,3.010958339278482,4.4038,0.033300877
Gaia DR3 5593345912571693824,112.67744619582737,-30.962275845942536,2.399903285007338,4.4038615,1.0519567
Gaia DR3 2989514155341556224,78.0747361229714,-11.869273947049956,14.174024401697316,4.403952,-0.117209435
Gaia DR3 1674016662427974400,213.01637149134842,69.4323274694451,7.244556786904585,4.4045196,2.0155933
Gaia DR3 2266507332192054656,275.18921168589054,71.33798137310127,,4.4046264,-0.091328144
Gaia DR3 3985219996984723712,165.58235197259452,20.18001584487761,26.56511182608906,4.404736,0.07089138
Gaia DR3 3629615946329315456,197.48729650106196,-5.5391520737072515,11.183415296718294,4.404805,0.017201424
Gaia DR3 1016370651589755904,137.21675594579105,51.60450045234177,34.93070919464987,4.405898,0.38443136
Gaia DR3 3312759303913978624,66.5869485853136,15.618207900194715,21.3957803576917,4.4061656,0.37813282
Gaia DR3 5530571254685558144,117.08332992205273,-47.078073725175386,14.773540507095253,4.406257,1.2126327
Gaia DR3 5134765416778736512,29.167801413987608,-22.52689417375069,7.328993991597423,4.4074054,1.6014807
Gaia DR3 509342237530006016,23.482455582360476,59.23197152420271,16.25534240667033,4.4079986,1.1726229
Gaia DR3 3310973422151441024,66.65150724381539,14.713647035052777,8.04033392724786,4.4098325,1.1408007
Gaia DR3 4362277714227206016,261.65742459610414,-5.086790453120544,30.986308479672882,4.410187,0.5456977
Gaia DR3 5588312348336552576,114.34204534770792,-34.968397005233975,8.472940767313991,4.411278,-0.09764719
Gaia DR3 4298361114753012992,298.56246326789056,8.461093664341615,17.51831962133083,4.4119096,1.2143457
Gaia DR3 5471274386434218496,158.5036315906958,-23.745073187041516,3.720965095993002,4.4129257,1.8305826
Gaia DR3 1207119666851399040,231.4474282905751,15.428001727890996,3.941103964307829,4.413493,2.0108762
Gaia DR3 4184011836737423872,290.4317644126162,-15.955043447580321,2.0869324115661207,4.414471,0.34649944
Gaia DR3 1250169120491310720,207.42858547629316,21.264177739894937,4.749171371375651,4.414803,1.6066606
Gaia DR3 882055857328202112,116.87625619458441,33.4155709365502,5.554739352578901,4.415376,1.9781032
Gaia DR3 1384603383563154304,238.65750251915182,43.13885354577183,4.348816353863441,4.4158,2.2671237
Gaia DR3 3789997584304886912,169.16492606970593,-3.651765921963768,17.28272485768198,4.417504,0.32710648
